Coin^^uri,nmo:hasFindspot^^uri,nmo:hasMaterial^^uri**Ma,nmo:hasMint^^uri**Mi,nmo:hasDenomination^^uri**De,nmo:hasMintMark,nmo:hasCountermark,nmo:hasWeight**We,nmo:hasMinDiameter**DMi,nmo:hasMaxDiameter**DMa,nmo:hasDie^^blank**Di,Di__nmo:hasAxis,nmo:hasObverse^^blank**Ob,nmo:hasReverse^^blank**Re,Ob__rdfs:comment,Re__rdfs:comment,Ob__nmo:hasWear**WF,Re__nmo:hasWear**WB,Ob__nmo:hasCorrosion**CF,Re__nmo:hasCorrosion**CB,Ob__nmo:hasLegend
afe:9973,gaz:2133298,nm:av,nm:antiocheia_syria,nm:stater,-/?//ALE,SE (Wertz 168.2),2.12,18.3,20.4,1,12.0,1,1,Büste n. r. [. ]VAFAV[.  ],unkenntlich,4.0,3.0,3.0,4.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:9974,gaz:2044318,nm:av,nm:laodiceia_ad_mare,nm:aureus,F/T//PTR,SE (Wertz 168.2),3.02,22.11,22.0,1,5.0,1,1,Büste n. r. [. ]VAFAV[.  ],A POST ... S N ALB.. . Opferer vor Stier.,4.0,2.0,3.0,2.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:9975,gaz:2050007,nm:ar,nm:emisa,nm:quinarius,-/-//(Halbkreis on Z on XXI),SE (Wertz 168.2),2.58,22.11,21.49,1,1.0,1,1,Kopf n. r. m. Lrbkr.,Pax,3.0,4.0,4.0,2.0,...CO - NS...
afe:9976,gaz:2315108,nm:ae,nm:viminacium,nm:ae2,ST?,TIA_V,0.41,15.1,18.6,1,11.0,1,1,in einem ^Klumpen^ eingebacken.,[  ]TR P COS[  ].,2.0,2.0,2.0,4.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:9977,gaz:2049740,nm:billon,nm:emisa,nm:sestertius,-/-//RT,TIA_V,2.17,21.0,21.25,1,2.0,1,1,Kopf n. r. m. Lrbkr. AVIITOVIIFOVIXIIAVOII.,DIVO PIO.,1.0,1.0,3.0,2.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:9978,gaz:2049858,nm:ae,nm:viminacium,nm:quarter-stater,XI/-//-,?,4.72,20.9,22.43,1,6.0,1,1,Büste mit Ägis.,[HILA]RIT[AS].,5.0,3.0,1.0,5.0,...CO - NS...
afe:9979,gaz:2049750,nm:billon,nm:emerita,nm:quadrans,-/-//SCON,CAESAR,3.04,22.43,21.49,1,8.0,1,1,,"Fecunditas, drapiert, steht nach links zwischen zwei Kindern, die sich nach oben strecken, und hält zwei Säuglinge in ihren Armen. UITIOAVA[ ]VF(spiegelverkehrt)IIOC(spiegelverkehrt)IIX.",4.0,4.0,5.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:9980,gaz:2048846,nm:av,nm:mogontiacum,nm:antoninianus,-/-//R(Zeichen)B,SE (Wertz 168.2),2.4,18.5,23.0,1,12.0,1,1,Dianakopf,PVD[ICITIA].,4.0,1.0,3.0,4.0,...CO - NS...
afe:9981,gaz:2049740,nm:ae,nm:ravenna,nm:roman_medallion,-/-/COMOB,SE (Wertz 168.2),3.72,17.5,21.86,1,6.0,1,1,"Auf dem AV der Münze befindet sich eine weibliche Büste, es kann sich daher um eine Prägung für Faustina I., Faustina II., Lucilla oder Crispina handeln.","stark abgenutzter Stempel, flaue Prägung.",4.0,3.0,1.0,3.0,...CO - NS...
afe:9982,gaz:2050073,nm:av,nm:tarraco,nm:antoninianus,(Gamma)/-//-,CAESAR,3.33,23.9,21.8,1,11.0,1,1,[   ]IAN[   ].,PVD[ICITIA].,3.0,3.0,4.0,2.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:9983,gaz:2049721,nm:av,nm:siscia,nm:ae3,-/-//(Epsilon) on XXI,SE (Wertz 168.2),2.81,22.11,21.55,1,4.0,1,1,"T CAES IMP VESP CENS, Kopf des Titus r.",weibliche Figur AETERNITAS,3.0,1.0,4.0,5.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:9984,gaz:2049750,nm:av,nm:emisa,nm:quadrans,B/-//-,TIA_V,6.46,15.0,21.73,1,1.0,1,1,Zeuskopf mit Ammonshörnern n. r.,Rev. in einem ^Klumpen^ eingebacken,1.0,2.0,5.0,3.0,...CO - NS...
afe:9985,gaz:2049928,nm:ae,nm:colonia_claudia_ara_agrippinensium,nm:tetradrachm,-/N//-,TIA_V,3.73,19.0,21.8,1,2.0,1,1,DN [?] IVII-TIVIII II VC,"Minerva mit Helm, drapiert n. r., mit Wurfspieß und rundem Schild, zu den Füßen r. Eule, l. COS, r. IIII",4.0,3.0,1.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:9986,gaz:2048597,nm:av,nm:mediolanum,nm:aureus,-/N//-,SE (Wertz 168.2),2.75,19.6,14.0,1,7.0,1,1,DIVA FAVSTINA.,"Auf dem AV der Münze befindet sich eine weibliche Büste, es kann sich daher um eine Prägung für Faustina I., Faustina II., Lucilla oder Crispina handeln.",5.0,1.0,3.0,4.0,...CO - NS...
afe:9987,gaz:2048980,nm:av,nm:pella_macedon,nm:drachma,-/-//T,CAESAR,0.13,21.12,22.05,1,1.0,1,1,"[ ]TRAIAN[ ]. Büste n. l. m. Lrbkr.,  Drapierung an d. l. Schulter.",PONT MAX...,0.0,1.0,4.0,3.0,...CO - NS...
afe:9988,gaz:2769681,nm:billon,nm:emerita,nm:solidus,(Gamma)/-//SMHA,CAESAR,3.36,21.31,20.89,1,8.0,1,1,"[ ]TRAIAN[ ]. Büste n. l. m. Lrbkr.,  Drapierung an d. l. Schulter.",weibliche Figur AETERNITAS,3.0,5.0,4.0,2.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:9989,gaz:2044667,nm:billon,nm:laodiceia_ad_mare,nm:quinarius,-/*//TRP,TIA_V,7.33,21.16,21.8,1,6.0,1,1,drap.Büste m. Krbkr. n. r. AVOVSO-IVSVIIVO.,SA[LVTI] AVG COS,1.0,3.0,1.0,5.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:9990,gaz:2048980,nm:ae,nm:alexandreia_egypt,nm:miliarensis,-/-//COM,SE (Wertz 168.2),23.3,18.4,27.0,1,11.0,1,1,Kopf n. r.,stehende Figur n. l. mit Szepter(?).,4.0,2.0,5.0,3.0,...CO - NS...
afe:9991,gaz:2044332,nm:av,nm:commagene,nm:reduced_siliqua,SMN(Gamma),SE (Wertz 168.2),4.48,20.4,28.84,1,2.0,1,1,DN [?] IVII-TIVIII II VC,weibl. Gestalt steht n. l. am Altar m. erhob. l. Arm.,0.0,3.0,3.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:9992,gaz:2049608,nm:ar,nm:siscia,nm:miliarensis,-/-//CONOB,SE (Wertz 168.2),3.95,32.3,20.0,1,2.0,1,1,m. Ägis.,"PONTIF MAXIM, Vespasian sitzend n. r. mit Szepter r. und Zweig l.",4.0,4.0,3.0,1.0,...CO - NS...
afe:9993,gaz:2044338,nm:billon,nm:narbo,nm:semis,S/F//I-TR,CAESAR,22.39,19.1,21.59,1,4.0,1,1,Kopf n. l. m. Lrbkr. IMDTRAIA[.  ]AVGGERDACPMTR.,Rs. Victoria beschreibt Schild,0.0,3.0,3.0,4.0,...CO - NS...
afe:9994,gaz:2049608,nm:av,nm:cyzicus,nm:follis,*/-//-,CAESAR,22.7,22.0,22.11,1,4.0,1,1,DIVA IIVSTIII,"Vs. Kopf n. r. m. Lrbkr., AYT [...]KAIC NE? T?AIANOC CEB ?E?M. Rs. Zwei Lyren. [...] YPAT.B[...].",0.0,3.0,3.0,5.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:9995,gaz:2050236,nm:billon,nm:carthage,nm:drachma,-/(C invers)//-,TIA_V,3.45,22.8,22.05,1,7.0,1,1,Kopf n. r. m. Lrbkr.,(Rezent?) geritzt auf Vs. und Rs.,5.0,1.0,2.0,4.0,...CO - NS...
afe:9996,gaz:2044751,nm:billon,nm:pella_macedon,nm:ae3,-/-//V,?,1.85,18.5,22.43,1,6.0,1,1,Zeuskopf mit Ammonshörnern n. r.,CONSECRATIO.,1.0,1.0,4.0,4.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:9997,gaz:2044675,nm:av,nm:emisa,nm:quadrans,-/-//(gamma)SIS,TIA_V,2.37,21.43,21.24,1,8.0,1,1,COMMANTNP [FEL AVG BRIT].,Kopf n. r. (m. Lrbkr.).,5.0,1.0,3.0,1.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:9998,gaz:2769681,nm:ae,nm:alexandreia_egypt,nm:miliarensis,-/S//SMK,TIA_V,3.67,16.7,28.0,1,2.0,1,1,ANTONINVS [AVG PIVS P P].,"Strack 160.[P. L. Strack, Untersuchungen zur römischen Reichsprägung des zweiten Jahrhunderts. Teil III. Die Reichsprägung zur Zeit des Antoninus Pius. (Stuttgart 1937).]",1.0,3.0,2.0,4.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:9999,gaz:2044281,nm:ar,nm:carthage,nm:stater,-/*//TRP,SE (Wertz 168.2),3.51,28.0,21.91,1,7.0,1,1,[  ]PFELAV[  ].,einfaches Füllhorn.,5.0,1.0,1.0,1.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10000,gaz:2769681,nm:av,nm:constantinople,nm:double-sestertius,-/-//AQP,SE (Wertz 168.2),0.86,19.6,21.8,1,1.0,1,1,Kopf r. belorbeert,CO[  ]I[ ]. Sitzende Gestalt n. l.,1.0,3.0,1.0,1.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10001,gaz:2137454,nm:ar,nm:arelate,nm:tetradrachm,-/H//-,Vs.: Kranz,24.47,15.1,21.25,1,4.0,1,1,[  ]PFELAV[  ].,"steh. Gestalt n. l., r. Altar (?). VAD(spiegelverkehrt)?(spiegelverkehrt)TNIIN-D(spiegelverkehrt)IN[  ]IOV",2.0,4.0,5.0,3.0,...CO - NS...
afe:10002,gaz:2044667,nm:billon,nm:lycia,nm:denarius,-/-//SIS*,?,2.82,22.0,19.0,1,6.0,1,1,Kopf n. r. m. Strkr.,[HILA]RIT[AS].,2.0,0.0,4.0,4.0,...CO - NS...
afe:10003,gaz:2050073,nm:ar,nm:viminacium,nm:semis,-/-//AQP,Vs.: Kranz,0.4,16.3,21.25,1,4.0,1,1,bärt. Kopf n. r. m. Strkr.,COS I[II].,1.0,2.0,5.0,5.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10004,gaz:2049750,nm:billon,nm:aquileia,nm:aureus,-/-//PLG,SE (Wertz 168.2),2.27,18.0,18.6,1,1.0,1,1,Büste n. r. mit Strkr.,"Adler, Kopf n. l.",0.0,4.0,1.0,2.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10005,gaz:2044328,nm:av,nm:tripolis_phoenicia,nm:siliqua,-/N//-,Vs.: Kranz,3.84,21.8,23.0,1,7.0,1,1,[  ]-FAV[  ]. Kopf n. r.,Aequitas(?),1.0,1.0,2.0,5.0,...CO - NS...
afe:10006,gaz:2044324,nm:ar,nm:emisa,nm:denarius,-/-//RT,SE (Wertz 168.2),10.83,16.9,21.73,1,8.0,1,1,Büste n. r. mit Strkr.,stehende Figur n. l. mit Szepter(?).,5.0,0.0,2.0,1.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10007,gaz:2044912,nm:ar,nm:colonia_patricia,nm:ae1,-/-//MT,TIA_V,11.54,15.0,21.36,1,6.0,1,1,"HADRIANVS-AVGVSTVS. Büste n. l. m. Lrbrkr., Drapierung an l. Schulter.",unkenntlich,0.0,3.0,5.0,4.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10008,gaz:2048597,nm:billon,nm:antiocheia_syria,nm:quarter-stater,(Gamma)/-//-,Vs.: Kranz,19.99,21.4,20.89,1,5.0,1,1,Rev. in einem ^Klumpen^ eingebacken,Nobilitas n. l.,3.0,2.0,4.0,1.0,...CO - NS...
afe:10009,gaz:2049603,nm:ar,nm:berytus,nm:miliarensis,-/-//R(Zeichen)(Gamma),CAESAR,4.43,18.5,21.43,1,1.0,1,1,[   ]ON III VSAVC FIVSPPTIIOY,"Fecunditas, drapiert, steht nach links zwischen zwei Kindern, die sich nach oben strecken, und hält zwei Säuglinge in ihren Armen. UITIOAVA[ ]VF(spiegelverkehrt)IIOC(spiegelverkehrt)IIX.",1.0,5.0,3.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10010,gaz:2044675,nm:av,nm:mediolanum,nm:dupondius,-/S//-,CAESAR,3.95,15.3,22.0,1,4.0,1,1,[  ]PFELAV[  ].,Bruchstück der Rev.(?)-Legende: ... SPMT ...,5.0,2.0,5.0,2.0,...CO - NS...
afe:10011,gaz:2044780,nm:billon,nm:londinium,nm:solidus,H/-//-,TIA_V,4.04,1.8,21.13,1,7.0,1,1,DIVA IIVSTIII,TR POT COS II.,5.0,2.0,5.0,3.0,...CO - NS...
afe:10012,gaz:2044332,nm:av,nm:londinium,nm:dupondius,M/D//CONOB,Vs.: Kranz,4.15,19.6,21.43,1,8.0,1,1,NERO CAESAR AVGVSTVS K. r.SALVS sitzt n. l.,"Zwei sich greifende Hände, die einen Caduceus und zwei Kornähren halten. C[. ].",2.0,4.0,4.0,4.0,...CO - NS...
afe:10013,gaz:2044782,nm:av,nm:constantinople,nm:quadrans,-/-//CONSA,?,11.5,21.25,20.89,1,11.0,1,1,DNVALENS-[   ].,weibliche Figur AETERNITAS,2.0,1.0,5.0,2.0,...CO - NS...
afe:10014,gaz:2044496,nm:av,nm:sirmium,nm:ae3,SMN(Gamma),TIA_V,0.86,16.2,15.3,1,8.0,1,1,bärt. Kopf n. r.,Kopf n. r. (m. Lrbkr.).,3.0,4.0,1.0,2.0,...CO - NS...
afe:10015,gaz:2044318,nm:ar,nm:heracleia_thracica,nm:ae1,-/-//MP,SE (Wertz 168.2),3.245,22.11,22.8,1,12.0,1,1,FAVSTINAI AVCVIIID,"Minerva mit Helm, drapiert n. r., mit Wurfspieß und rundem Schild, zu den Füßen r. Eule, l. COS, r. IIII",4.0,5.0,5.0,1.0,...CO - NS...
afe:10016,gaz:2044675,nm:av,nm:mediolanum,nm:antoninianus,-/-//P,SE (Wertz 168.2),7.07,27.0,20.9,1,6.0,1,1,Kopf n. r. [. ]NTONINVS.,Punkt über Lilie.,3.0,0.0,4.0,2.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10017,gaz:2050220,nm:ar,nm:colonia_claudia_ara_agrippinensium,nm:miliarensis,r/-//ALEB,?,2.84,21.13,20.9,1,7.0,1,1,[   ]ON III VSAVC FIVSPPTIIOY,zum Teil keine Buchstaben des lateinischen Alphabets,2.0,4.0,1.0,5.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10018,gaz:2050242,nm:av,nm:sirmium,nm:semis,-/-//CON(dot dot),CAESAR,3.31,21.59,21.43,1,1.0,1,1,Brustb. d. Faustina DIVA FAVSTINA|,TR POT [COS II] CONCO[RD],4.0,2.0,2.0,2.0,...CO - NS...
afe:10019,gaz:2052804,nm:ar,nm:siscia,nm:follis,-/€//ANT,CAESAR,3.42,18.2,20.89,1,6.0,1,1,L VERVS AVG ARM PARTH MAX.,CO[  ]I[ ]. Sitzende Gestalt n. l.,5.0,5.0,4.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10020,gaz:2049858,nm:av,nm:rome,nm:quinarius,-/-//COM,?,7.09,16.7,23.0,1,1.0,1,1,RS: OP [   ]| weibl. F. sitzend n. r.,Punkt über Lilie.,0.0,5.0,2.0,1.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10021,gaz:2050007,nm:ae,nm:antiocheia_syria,nm:miliarensis,ST?,CAESAR,1.06,21.25,20.5,1,2.0,1,1,"Kopf n. r. [  ]VESP[  ] oberhalb des Kopfes, gegen den Uhrzeigersinn.","Vs. Kopf n. r. m. Lrbkr., AYT [...]KAIC NE? T?AIANOC CEB ?E?M. Rs. Zwei Lyren. [...] YPAT.B[...].",4.0,4.0,1.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10022,gaz:2315108,nm:av,nm:lugdunum,nm:quadrans,-/-//(M on TRP),?,4.34,14.9,35.0,1,4.0,1,1,Obv. in einem ^Klumpen^ eingebacken,"COS V PP SPQR OPTIMO PRINC, Minerva sitzend",0.0,3.0,2.0,1.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10023,gaz:2044751,nm:billon,nm:tripolis_phoenicia,nm:quarter-stater,-/VI//-,Vs.: Kranz,25.33,18.8,20.9,1,4.0,1,1,COMMANTNP [FEL AVG BRIT].,steh. weibl. Figur n. l.,3.0,3.0,3.0,3.0,...CO - NS...
afe:10024,gaz:2044780,nm:ae,nm:tarraco,nm:reduced_siliqua,-/S//SMK,CAESAR,1.01,30.8,28.0,1,5.0,1,1,FAVSTINAI AVCVIIID,V.: [   ]RVS-P[   ].,5.0,5.0,4.0,3.0,...CO - NS...
afe:10025,gaz:2044675,nm:ar,nm:treveri,nm:as,(? on A)/-/?SIS?,?,4.08,21.0,15.3,1,11.0,1,1,in einem ^Klumpen^ eingebacken.,RS: OP [   ]| weibl. F. sitzend n. r.,3.0,1.0,2.0,3.0,...CO - NS...
afe:10026,gaz:2049603,nm:ae,nm:tarraco,nm:ae1,-/-//SMTSA.,Vs.: Kranz,20.6,17.4,22.0,1,5.0,1,1,DIVA FAVSTINA PIA.,CONG AVG VIIII COS IIII.,3.0,2.0,3.0,2.0,...CO - NS...
afe:10027,gaz:2044496,nm:ar,nm:colonia_claudia_ara_agrippinensium,nm:double-sestertius,V__,Vs.: Kranz,2.01,16.0,22.8,1,4.0,1,1,,Verschränkte Hände.,1.0,3.0,1.0,2.0,...CO - NS...
afe:10028,gaz:2315108,nm:ar,nm:sirmium,nm:drachma,-/-//ST,SE (Wertz 168.2),2.66,18.2,21.73,1,7.0,1,1,Drapierung am Schulteransatz.,[  ]VGIIIIIIΛ.,0.0,3.0,3.0,1.0,...CO - NS...
afe:10029,gaz:2049928,nm:ar,nm:treveri,nm:stater,X,?,3.59,16.0,1.6,1,2.0,1,1,[M] ANTONINVS AVG TR P XXIII.,AVG PIV[S] PM TR P COS II.,2.0,2.0,4.0,4.0,...CO - NS...
afe:10030,gaz:2044782,nm:av,nm:heracleia_thracica,nm:ae2,(Gamma)/-//SMHA,TIA_V,4.54,22.11,28.84,1,12.0,1,1,NERO CAESAR AVGVSTVS K. r.SALVS sitzt n. l.,PRINC,4.0,0.0,3.0,5.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10031,gaz:2050243,nm:av,nm:siscia,nm:ae3,T/F//ART,TIA_V,9.06,21.4,23.0,1,12.0,1,1,ANTONINVS AVG PIVS P P TR P XXIII[I].,HONOS.,4.0,2.0,5.0,3.0,...CO - NS...
afe:10032,gaz:2044947,nm:ae,nm:viminacium,nm:miliarensis,-/-//COM,TIA_V,7.32,21.55,21.13,1,1.0,1,1,DIVVS [ANTONINVS].,AVG PIV[S] PM TR P COS II.,4.0,0.0,1.0,5.0,...CO - NS...
afe:10033,gaz:2052958,nm:av,nm:pella_macedon,nm:denarius,-/-//MDPS,Vs.: Kranz,10.83,18.1,21.91,1,4.0,1,1,DIVA FAV-[    ].,"Auf dem AV der Münze befindet sich eine weibliche Büste, es kann sich daher um eine Prägung für Faustina I., Faustina II., Lucilla oder Crispina handeln.",3.0,2.0,1.0,5.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10034,gaz:2044751,nm:ar,nm:laodiceia_ad_mare,nm:reduced_siliqua,-/-//TRPZweig,CAESAR,20.41,21.12,21.59,1,7.0,1,1,FAUSTINA AUGUSTA AUG PII F.,[HILA]RIT[AS].,0.0,2.0,3.0,3.0,...CO - NS...
afe:10035,gaz:2044751,nm:ar,nm:londinium,nm:tetradrachm,€(invers)/-//-,CAESAR,3.0,17.5,21.4,1,11.0,1,1,"Auf dem AV der Münze befindet sich eine weibliche Büste, es kann sich daher um eine Prägung für Faustina I., Faustina II., Lucilla oder Crispina handeln.",VOTA SOLV[     ].,5.0,3.0,5.0,4.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10036,gaz:2044339,nm:ae,nm:colonia_patricia,nm:dupondius,-/-//€SIS,?,1.14,22.43,21.59,1,5.0,1,1,DIVA FAVSTINA PIA.,TR POT COS II.,5.0,3.0,3.0,2.0,...CO - NS...
afe:10037,gaz:2044947,nm:ar,nm:arelate,nm:ae2,R/F//?,?,18.17,20.9,27.0,1,2.0,1,1,Bruchstück der Rev.(?)-Legende: ... SPMT ...,Rs. Victoria beschreibt Schild,3.0,5.0,2.0,4.0,...CO - NS...
afe:10038,gaz:2044884,nm:av,nm:heracleia_thracica,nm:miliarensis,-/(X on IIM)//SMANTH,?,1.16,20.4,21.8,1,12.0,1,1,Bruchstück der Rev.(?)-Legende: ... SPMT ...,[  ]VGIIIIIIΛ.,0.0,3.0,5.0,5.0,...CO - NS...
afe:10039,gaz:2048980,nm:ar,nm:mediolanum,nm:follis,-/-//AQP,SE (Wertz 168.2),3.86,21.7,20.9,1,7.0,1,1,DIVA FAV-[    ].,steh. weibl. Gestalt m. erhob. R. u. Zepter.,5.0,0.0,5.0,5.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10040,gaz:2049900,nm:ae,nm:treveri,nm:siliqua,-/-//C·A,TIA_V,7.35,21.24,20.4,1,11.0,1,1,"Kopf r. belorbeert, Rev. in einem ^Klumpen^ eingebacken.",steh. weibl. Gestalt n. r. m. Füllhorn.,3.0,1.0,1.0,2.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10041,gaz:2044775,nm:billon,nm:lycia,nm:antoninianus,A-B/r//TR od. A-B/*//TR,?,3.17,21.49,21.73,1,2.0,1,1,ANTONINVS [AVG PIVS P P].,steh. weibl. Gestalt m. erhob. R. u. Zepter.,4.0,0.0,4.0,2.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10042,gaz:2133298,nm:billon,nm:thessalonica,nm:roman_medallion,-/-//AQP,Vs.: Kranz,3.28,22.0,18.3,1,12.0,1,1,Vs: behlmte Büste n. r. CONSTAN-TIN[   ]SMIIXA[ ]. Rs: Zwei Viktorien halten Schild über Altar. VIVTORI[   ]. Im Schilde ?OT/P?-,P M TR P XIII] IMP VIII COS V P [P].,2.0,4.0,4.0,5.0,...CO - NS...
afe:10043,gaz:2044947,nm:ar,nm:tarraco,nm:roman_medallion,-/*//-,CAESAR,4.04,16.7,28.0,1,11.0,1,1,DIVA FAVSTINA,Rs. Victoria beschreibt Schild,4.0,5.0,2.0,4.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10044,gaz:2049603,nm:ar,nm:alexandreia_egypt,nm:stater,-/-//PTR,CAESAR,2.4,22.8,21.73,1,4.0,1,1,Büste der Faustina I. oder II. r.,zum Teil keine Buchstaben des lateinischen Alphabets,5.0,4.0,5.0,1.0,...CO - NS...
afe:10045,gaz:2044781,nm:ae,nm:mogontiacum,nm:semis,-/-//XI,TIA_V,4.3,18.6,20.5,1,6.0,1,1,Kopf n. r. m. Lrbkr.,sitz. Gestalt n. l. [    ]CO[SV...].,4.0,2.0,4.0,5.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10046,gaz:2044341,nm:billon,nm:colonia_claudia_ara_agrippinensium,nm:quinarius,-/-//R(Zeichen)(Gamma),CAESAR,13.45,19.1,21.8,1,8.0,1,1,Kopf n. r. [   ]NVS-AV[.  ].,weibl. Gestalt steht n. l. am Altar m. erhob. l. Arm.,1.0,2.0,3.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10047,gaz:2048846,nm:av,nm:viminacium,nm:ae1,R/M//COMOB,TIA_V,1.01,20.4,21.8,1,6.0,1,1,Kopf n. r. [   ]NVS-AV[.  ].,Legendenbruchstück ...IVS ... erkennbar,5.0,4.0,4.0,4.0,...CO - NS...
afe:10048,gaz:2049906,nm:ar,nm:ravenna,nm:sestertius,-/-//CONOB,SE (Wertz 168.2),1.27,1.6,21.8,1,7.0,1,1,bärt. Kopf n. r. [.  ]P.,Altar?,3.0,4.0,2.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10049,gaz:2048655,nm:av,nm:mediolanum,nm:double-sestertius,-/-//COM,?,2.22,19.4,21.49,1,12.0,1,1,"HADRIANVS-AVGVSTVS. Büste n. l. m. Lrbrkr., Drapierung an l. Schulter.","ETOYC I delta YpiATOY, 2 Kitharen, dazw. Punkt, oben Eule| Vgl. SNG Aulock 4265.",1.0,2.0,3.0,5.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10050,gaz:2048980,nm:ae,nm:mogontiacum,nm:as,-/Q//-,Vs.: Kranz,20.13,21.55,21.73,1,4.0,1,1,DNVALENS-[   ].,sitz. Gestalt n. l. [    ]CO[SV...].,1.0,1.0,1.0,5.0,...CO - NS...
afe:10051,gaz:2048880,nm:ar,nm:nicomedia,nm:semis,-/-//SMAL(Gamma),SE (Wertz 168.2),1.91,21.86,20.89,1,6.0,1,1,Kopf n. r. [  ]ONIN[. ]AVGPIVSPP.,A POST ... S N ALB.. . Opferer vor Stier.,0.0,5.0,4.0,2.0,...CO - NS...
afe:10052,gaz:2044884,nm:billon,nm:sirmium,nm:aureus,-/S//-,Vs.: Kranz,1.79,23.9,22.11,1,5.0,1,1,IMPMIVL[  ] ?,Vs. und Rs. zeigen Kopf.,0.0,4.0,3.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:10053,gaz:2052742,nm:billon,nm:lugdunum,nm:tetradrachm,I,SE (Wertz 168.2),0.27,20.0,21.4,1,2.0,1,1,Vs: behlmte Büste n. r. CONSTAN-TIN[   ]SMIIXA[ ]. Rs: Zwei Viktorien halten Schild über Altar. VIVTORI[   ]. Im Schilde ?OT/P?-,Stern mit acht Strahlen| CAEVS JVLIVS,0.0,0.0,3.0,2.0,...CO - NS...
afe:10054,gaz:2315108,nm:ar,nm:constantinople,nm:ae1,I,TIA_V,4.29,20.9,21.91,1,5.0,1,1,"Kopf n. r. [  ]VESP[  ] oberhalb des Kopfes, gegen den Uhrzeigersinn.",P M TR P XIII] IMP VIII COS V P [P].,0.0,0.0,1.0,3.0,...CO - NS...
